artist,artistLabel,birthPlaceLabel,coordsBP,coordsBPPast,pic,causeLabel,signat,plBurialLabel,plBurialCoords,plBurialCoordsPast,deathDate,generated
http://www.wikidata.org/entity/Q944962,Achille Etna Michallon,Paris,"50.374166666, 2.036666666","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Achille%20Etna%20Michallon.jpg,pneumonia,,,,,1822-09-24,513
http://www.wikidata.org/entity/Q946300,Henri Caïn,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Cain%2C%20Henri%2C%20BNF%20Gallica.jpg,,,,,,1937-11-21,514
http://www.wikidata.org/entity/Q946487,François-Hubert Drouais,Paris,"49.182222222, -0.370555555","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/PompadourDrouais.jpg,,http://commons.wikimedia.org/wiki/Special:FilePath/Signature%20of%20Francois%20Hubert%20Drouais%20%281756%29.jpg,,,,1775-10-21,515
http://www.wikidata.org/entity/Q956537,Jean-Frédéric Waldeck,Prague,"48.889444444, 5.54","14.421388888,50.088611111",http://commons.wikimedia.org/wiki/Special:FilePath/DE%20WALDECK-from%20Rizzardi%20Archive.jpg,,http://commons.wikimedia.org/wiki/Special:FilePath/Appletons%27%20Waldeck%20Jean%20Fr%C3%A9d%C3%A9ric%20de%20signature.jpg,,,,1875-04-30,516
http://www.wikidata.org/entity/Q956854,Louis Welden Hawkins,Stuttgart,"40.45, -80.0","9.1775,48.776111111",http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20welden%20hawkins%20autoportrait%20a%20la%20palette.jpg,,,,,,1910-05-01,517
http://www.wikidata.org/entity/Q957988,Jose Frappa,Saint-Étienne,"40.44062, -79.99589","4.389722222,45.433888888",http://commons.wikimedia.org/wiki/Special:FilePath/Jos%C3%A9%20Frappa%20Nachdenklicher%20Kardinal.jpg,,,,,,1904-02-17,518
http://www.wikidata.org/entity/Q959474,Michel Delaporte,Paris,"48.838611111, -0.889166666","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Michel%20Delaporte%20par%20Nadar.jpg,,,,,,1872-09-30,519
http://www.wikidata.org/entity/Q964791,Paul Émile Chabas,Nantes,"48.838611111, -0.889166666","-1.553888888,47.217222222",http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Chabas%20photo.jpg,,http://commons.wikimedia.org/wiki/Special:FilePath/Signature%20of%20Paul%20%C3%89mile%20Chabas.jpg,,,,1937-05-10,520
http://www.wikidata.org/entity/Q966519,Gabriel Briard,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Gabriel%20Briard%20-%20V%C3%AAnus%20e%20Cupido.jpg,,,,,,1777-11-18,521
http://www.wikidata.org/entity/Q968357,Jean-Joseph Benjamin-Constant,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Benjamin-Constant%20Autoportrait%20%282011%201%203%29.jpg,,,,,,1902-05-26,522
http://www.wikidata.org/entity/Q970511,Charles Meynier,Paris,"48.692777777, 6.183611111","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Meynier.png,,,,,,1832-09-06,523
http://www.wikidata.org/entity/Q970806,Adrien Dauzats,Bordeaux,"45.758888888, 4.841388888","-0.579444444,44.837777777",http://commons.wikimedia.org/wiki/Special:FilePath/Adrien%20Dauzats%20by%20Loys%20Delteil.jpg,,,,,,1868-02-18,524
http://www.wikidata.org/entity/Q974735,François-Joseph Luigi Loir,Deutsch Goritz,"48.856577777, 2.351827777","15.83,46.75",http://commons.wikimedia.org/wiki/Special:FilePath/Luigi%20Loir.jpg,,,,,,1916-02-09,525
http://www.wikidata.org/entity/Q975135,Noël Coypel,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Coypel%2C%20No%C3%ABl%20-%20Autoportrait.JPG,,,,,,1707-12-24,526
http://www.wikidata.org/entity/Q977953,François Flameng,Paris,"41.3825, 2.176944444","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20Flameng.jpg,,,,,,1923-02-28,527
http://www.wikidata.org/entity/Q978164,Pierre Carrier-Belleuse,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Pierre%20Carrier-Belleuse%20dessin%C3%A9%20par%20lui-m%C3%AAme.png,,,,,,1932-01-29,528
http://www.wikidata.org/entity/Q979783,Charles Thévenin,Paris,"50.033333333, 19.233333333","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Th%C3%A9venin%20-%20Portrait%20par%20Ingres.jpg,,,,,,1838-02-28,529
http://www.wikidata.org/entity/Q981197,Hubert-François Gravelot,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Hubert%20Gravelot.png,,,,,,1773-04-20,530
http://www.wikidata.org/entity/Q982053,Louis Carrogis Carmontelle,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Carmontelle%2C%20Monsieur%20de%20Carmontelle%2C%20lecteur%20du%20duc%20d%27Orl%C3%A9ans%20%28vers%201762%29.jpg,,,,,,1806-12-26,531
http://www.wikidata.org/entity/Q982526,Leonardo Cremonini,Bologna,"41.3825, 2.176944444","11.342777777,44.493888888",http://commons.wikimedia.org/wiki/Special:FilePath/Leonardo%20Cremonini%20%281995%29.png,,,,,,2010-04-12,532
http://www.wikidata.org/entity/Q982611,Clément Serveau,Paris,"48.804722222, 2.134166666","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/France%201000%20francs%20Minerve%20et%20Hercule%2002.jpg,,,,,,1972-07-08,533
http://www.wikidata.org/entity/Q994596,Henri Patrice Dillon,San Francisco,"48.856577777, 2.351827777","37.7576171,-122.5776844",http://commons.wikimedia.org/wiki/Special:FilePath/Dillon.jpg,,,,,,1909-05-16,534
http://www.wikidata.org/entity/Q998913,Maurice Garçon,Lille,"50.188333333, 1.629444444","3.0575,50.631944444",http://commons.wikimedia.org/wiki/Special:FilePath/Plaque%20Maurice%20Gar%C3%A7on%2C%2010%20rue%20de%20l%27%C3%89peron%2C%20Paris%206.jpg,,,,,,1967-12-29,535
http://www.wikidata.org/entity/Q998913,Maurice Garçon,Lille,"48.804722222, 2.134166666","3.0575,50.631944444",http://commons.wikimedia.org/wiki/Special:FilePath/Maurice%20Gar%C3%A7on%201929.jpg,,,,,,1967-12-29,536
http://www.wikidata.org/entity/Q1029257,Camille Roqueplan,Mallemort,"49.483611111, 8.463055555","5.179444444,43.730833333",http://commons.wikimedia.org/wiki/Special:FilePath/CamilleRoqueplan.jpg,,,,,,1855-09-25,537
http://www.wikidata.org/entity/Q1032847,Pieter van Mol,Antwerp,"49.443055555, 1.1025","4.4,51.216666666",http://commons.wikimedia.org/wiki/Special:FilePath/VanMol-DescenteCroix-Reims.jpg,,,,,,1650-04-08,538
http://www.wikidata.org/entity/Q1063382,Charles-François-Prosper Guérin,Sens,"41.893055555, 12.482777777","3.283333333,48.197222222",http://commons.wikimedia.org/wiki/Special:FilePath/Port99.jpg,,,,,,1939-03-19,539
http://www.wikidata.org/entity/Q1063864,Charles Busson,Montoire-sur-le-Loir,"41.893055555, 12.482777777","0.863611111,47.754166666",http://commons.wikimedia.org/wiki/Special:FilePath/Busson%2C%20Charles.JPG,,,,,,1908-04-04,540
http://www.wikidata.org/entity/Q1065491,Charles Matton,Paris,"41.893055555, 12.482777777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Matton%20painting%20a%20red%20wall.jpg,,,,,,2008-11-19,541
http://www.wikidata.org/entity/Q1065775,Charles Philipon,Lyon,"53.08891, 8.79063","4.841388888,45.758888888",http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Philipon%20by%20Nadar%20B%26W.jpg,,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Philipon%20signature.jpg,,,,1862-01-25,542
http://www.wikidata.org/entity/Q1066580,Charles de La Fosse,Paris,"53.08891, 8.79063","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/1691%20-%20Charles%20de%20La%20Fosse%20%28gr.%20Duchange%29.jpg,,,,,,1716-12-13,543
http://www.wikidata.org/entity/Q1096426,Antoine Lumière,Ormoy,"53.076944444, 8.808888888","5.980833333,47.889444444",http://commons.wikimedia.org/wiki/Special:FilePath/Antoine%20Lumi%C3%A8re.jpg,,,,,,1911-04-15,544
http://www.wikidata.org/entity/Q1096818,Claudius Jacquand,Lyon,"53.076944444, 8.808888888","4.841388888,45.758888888",http://commons.wikimedia.org/wiki/Special:FilePath/Claudius%20Jacquand.jpeg,,,,,,1878-04-03,545
http://www.wikidata.org/entity/Q1096818,Claudius Jacquand,Lyon,"49.509166666, -1.469166666","4.841388888,45.758888888",http://commons.wikimedia.org/wiki/Special:FilePath/Claudius%20Jacquand.jpeg,,,,,,1878-04-02,546
http://www.wikidata.org/entity/Q1097754,Paul Joseph Jamin,Paris,"45.184166666, 0.718055555","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Jamin%20-%20Le%20Brenn%20et%20sa%20part%20de%20butin%201893.jpg,,,,,,1903-07-10,547
http://www.wikidata.org/entity/Q1098318,Claudius Lavergne,Lyon,"47.472777777, -0.555555555","4.841388888,45.758888888",http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20H%C3%B4pitalLariboisi%C3%A8re%20Chapelle664.JPG,,,,,,1887-12-31,548
http://www.wikidata.org/entity/Q1098330,Claudius Popelin,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Claudius%20Popelin%20par%20son%20fils.png,,,,,,1892-05-17,549
http://www.wikidata.org/entity/Q1112847,Sergio de Castro,Buenos Aires,"48.856577777, 2.351827777","-58.381944444,-34.599722222",http://commons.wikimedia.org/wiki/Special:FilePath/Sergio%20de%20Castro%2C%201980.jpg,,,,,,2012-12-31,550
http://www.wikidata.org/entity/Q1113203,Franz Schrader,Bordeaux,"45.043333333, 3.885","-0.579444444,44.837777777",http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Franz%20Daniel%20Schrader.JPEG,,,,,,1924-10-18,551
http://www.wikidata.org/entity/Q1118436,Claude-Guy Hallé,Paris,"52.616666666, 4.75","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20Guy%20Hall%C3%A9.jpg,,,,,,1736-11-05,552
http://www.wikidata.org/entity/Q1127678,Constant Dutilleux,Douai,"48.856577777, 2.351827777","3.079166666,50.370833333",http://commons.wikimedia.org/wiki/Special:FilePath/PSdutilleux.jpg,,,,,,1865-10-21,553
http://www.wikidata.org/entity/Q1144792,Jehan Cousin the Younger,Sens,"-34.599722222, -58.381944444","3.283333333,48.197222222",http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Cousin%20le%20jugement%20dernier.jpg,,,,,,1595-01-01,554
http://www.wikidata.org/entity/Q1150531,Gustave Colin,Arras,"49.119722222, 6.176944444","2.78,50.289166666",http://commons.wikimedia.org/wiki/Special:FilePath/Gustave%20COLIN%20Le%20peintre%20dans%20son%20atelier.jpg,,,,,,1910-12-28,555
http://www.wikidata.org/entity/Q1155731,Louis-Albert Carvin,Paris,"48.813888888, 2.387777777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Louis-Albert%20Carvin%20%281875-1951%29.jpg,,,,,,1951-01-06,556
http://www.wikidata.org/entity/Q1232749,François de Troy,Toulouse,"49.615555555, 3.219166666","1.443888888,43.604444444",http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20de%20Troy%20by%20Alexis%20Simon%20Belle.jpg,,,,,,1730-11-21,557
http://www.wikidata.org/entity/Q1243354,Léon Gard,Tulle,"49.215277777, 1.165555555","1.772222222,45.265833333",http://commons.wikimedia.org/wiki/Special:FilePath/L%C3%A9on%20Gard%20Autoportrait%201925.jpg,,,,,,1979-11-12,558
http://www.wikidata.org/entity/Q1251377,Endre Rozsda,Mohács,"43.610919444, 3.877230555","18.679722222,45.995833333",http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20Rozsda.jpg,,,,,,1999-09-17,559
http://www.wikidata.org/entity/Q1255763,Draner,Liège,"43.948611111, 4.808333333","5.57568,50.64528",http://commons.wikimedia.org/wiki/Special:FilePath/Draner.jpg,,,,,,1926-12-01,560
http://www.wikidata.org/entity/Q1266850,Josip Račić,Zagreb,"48.856577777, 2.351827777","15.95,45.8",http://commons.wikimedia.org/wiki/Special:FilePath/1908%2C%20Josip%20Racic%2C%20Autoportret%2C%20ulje%2C%2065%2C1x53%2C1%2C%20Moderna%20galerija%20Zagreb.jpg,,,,,,1908-06-19,561
http://www.wikidata.org/entity/Q1274026,Claude Mellan,Abbeville,"53.9833, 28.8181","1.835277777,50.105277777",http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20Mellan%20Self%20Portrait%20%28cropped%29.jpg,,,,,,1688-09-09,562
http://www.wikidata.org/entity/Q1285488,Edme Quenedey des Ricets,Les Riceys,"49.119722222, 6.176944444","4.366944444,47.991388888",http://commons.wikimedia.org/wiki/Special:FilePath/Self-portrait%20by%20Edme%20Quenedey%2C%201803%2C%20physionotrace%20and%20aquatint%2C%20Honolulu%20Museum%20of%20Art.JPG,,,,,,1830-02-15,563
http://www.wikidata.org/entity/Q1285652,Edmond Hédouin,Boulogne-sur-Mer,"50.766666666, 3.866666666","1.613888888,50.725555555",http://commons.wikimedia.org/wiki/Special:FilePath/Edmond%20H%C3%A9douin%20by%20Marius%20Borrel.jpg,,,,,,1889-01-13,564
http://www.wikidata.org/entity/Q1285652,Edmond Hédouin,Boulogne-sur-Mer,"48.846388888, 2.215277777","1.613888888,50.725555555",http://commons.wikimedia.org/wiki/Special:FilePath/Edmond%20H%C3%A9douin%20by%20Marius%20Borrel.jpg,,,,,,1889-01-12,565
http://www.wikidata.org/entity/Q1287571,Edouard Guillaumin Pepin,Moulins,"48.58444444, 7.74861111","3.3325,46.564722222",http://commons.wikimedia.org/wiki/Special:FilePath/Guillaumin%2C%20Claude%20%28P%C3%A9pin%29.jpg,,,,,,1927-03-11,566
http://www.wikidata.org/entity/Q1287584,Edouard Hamman,Ostend,"48.5844, 7.74861","2.933333333,51.233333333",http://commons.wikimedia.org/wiki/Special:FilePath/Edouard%20Hamman%20-%20Disillusion%20-%20WGA11202.jpg,,,,,,1888-03-30,567
http://www.wikidata.org/entity/Q1299052,Emil Szittya,Budapest,"48.856577777, 2.351827777","19.040833333,47.498333333",http://commons.wikimedia.org/wiki/Special:FilePath/Emil%20Szittya.jpg,tuberculosis,,,,,1964-11-26,568
http://www.wikidata.org/entity/Q1317675,Blanka Teleki,Satulung,"48.856577777, 2.351827777","23.418003,47.557775",http://commons.wikimedia.org/wiki/Special:FilePath/Teleki%20Blanka.jpg,,,,,,1862-10-23,569
http://www.wikidata.org/entity/Q1347175,Nicolas Toussaint Charlet,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Nicolas-ToussaintCharlet02.jpg,,,,,,1845-12-30,570
http://www.wikidata.org/entity/Q1352158,Paul Sébillot,Matignon,"49.921666666, 1.077777777","-2.291666666,48.595833333",http://commons.wikimedia.org/wiki/Special:FilePath/Sebillot.jpg,,,,,,1918-04-23,571
http://www.wikidata.org/entity/Q1354027,Paul Huet,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Huet.jpg,,,,,,1869-01-08,572
http://www.wikidata.org/entity/Q1355256,Eugène Lami,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Eug%C3%A8ne%20Lamy%2C%20by%20Gustave%20Caillebotte.jpg,,,,,,1890-12-19,573
http://www.wikidata.org/entity/Q1355820,Federico Zandomeneghi,Venice,"47.208055555, 7.5375","12.331944444,45.439722222",http://commons.wikimedia.org/wiki/Special:FilePath/1875%20Autoritratto%20Federico%20Zandomeneghi%20%28self%20portrait%29.jpg,,,,,,1917-12-31,574
http://www.wikidata.org/entity/Q1358924,Guillaume Coustou the Elder,Lyon,"48.856577777, 2.351827777","4.841388888,45.758888888",http://commons.wikimedia.org/wiki/Special:FilePath/Guillaume%20Coustou.jpg,,,,,,1746-02-22,575
http://www.wikidata.org/entity/Q1359864,Alexandre-François Desportes,Champigneulles,"49.76, 4.719444444","6.164444444,48.733611111",http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20Desportes-%20Self%20portrait.jpg,,,,,,1743-04-20,576
http://www.wikidata.org/entity/Q1363685,Gérard Lecomte,Nice,"45.638611111, 4.391944444","7.268333333,43.701944444",http://commons.wikimedia.org/wiki/Special:FilePath/Gerard%20003.JPG,,,,,,2012-02-06,577
http://www.wikidata.org/entity/Q1366342,Gilles Aillaud,Paris,"50.631944444, 3.0575","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Gilles%20Aillaud%20%281995%29.png,,,,,,2005-03-24,578
http://www.wikidata.org/entity/Q1366812,Joseph Parrocel,Brignoles,"48.856577777, 2.351827777","6.061666666,43.405833333",http://commons.wikimedia.org/wiki/Special:FilePath/Joseph%20Parrocel01.jpg,,,,,,1704-03-01,579
http://www.wikidata.org/entity/Q1367872,Pietro Francavilla,Cambrai,"48.856577777, 2.351827777","3.234722222,50.175833333",http://commons.wikimedia.org/wiki/Special:FilePath/Pierre%20de%20Francqueville.png,,,,,,1615-08-25,580
http://www.wikidata.org/entity/Q1367872,Pietro Francavilla,Cambrai,"16.033333333, -16.5","3.234722222,50.175833333",http://commons.wikimedia.org/wiki/Special:FilePath/Pierre%20de%20Francqueville.png,,,,,,1615-08-23,581
http://www.wikidata.org/entity/Q1368018,Henri Le Fauconnier,Hesdin,"48.298888888, 4.078055555","2.036666666,50.374166666",http://commons.wikimedia.org/wiki/Special:FilePath/Henri%20le%20Fauconnier%2C%201908%2C%20Ploumanac%27h.jpg,myocardial infarction,,,,,1946-12-25,582
http://www.wikidata.org/entity/Q1373477,Eugène Ernest Hillemacher,Paris,"47.217222222, -1.553888888","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Eug%C3%A8ne%20Ernest%20Hillemacher.jpeg,,,,,,1887-03-03,583
http://www.wikidata.org/entity/Q1373489,Stanislas Lépine,Caen,"48.341111111, 2.707777777","-0.370555555,49.182222222",http://commons.wikimedia.org/wiki/Special:FilePath/Stanislas%20L%C3%A9pine.jpeg,,,,,,1892-09-28,584
http://www.wikidata.org/entity/Q1373528,Jean Bérain the Elder,Saint-Mihiel,"47.622222222, 6.155277777","5.54,48.889444444",http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20B%C3%A9rain%20p%C3%A8re%20par%20Claude%20Duflos.jpg,,,,,,1711-01-24,585
http://www.wikidata.org/entity/Q1374436,Henry Ossawa Tanner,Pittsburgh,"48.114166666, -1.680833333","-80.0,40.45",http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Ossawa%20Tanner.jpg,,,,,,1937-05-25,586
http://www.wikidata.org/entity/Q1374436,Henry Ossawa Tanner,Pittsburgh,"49.63333333, -1.6","-79.99589,40.44062",http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Ossawa%20Tanner.jpg,,,,,,1937-05-25,587
http://www.wikidata.org/entity/Q1374703,Pierre Jean François Turpin,Vire,"48.856577777, 2.351827777","-0.889166666,48.838611111",http://commons.wikimedia.org/wiki/Special:FilePath/FranceNormandieVireMuseeDavidDAngersBusteTurpin.jpg,,,,,,1840-05-02,588
http://www.wikidata.org/entity/Q1374703,Pierre Jean François Turpin,Vire,"48.856577777, 2.351827777","-0.889166666,48.838611111",http://commons.wikimedia.org/wiki/Special:FilePath/FranceNormandieVireMuseeDavidDAngersBusteTurpin.jpg,,,,,,1840-05-01,589
http://www.wikidata.org/entity/Q1375132,Louis Tocqué,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Marc%20Nattier%2C%20Louis%20Tocqu%C3%A9%20%281739%29.jpg,,,,,,1772-02-10,590
http://www.wikidata.org/entity/Q1378723,Eustache Le Sueur,Paris,"52.366666666, 4.883333333","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Eustache%20le%20sueur.jpg,,,,,,1655-04-30,591
http://www.wikidata.org/entity/Q1378831,Joseph Ducreux,Nancy,"53.3425, -6.265833333","6.183611111,48.692777777",http://commons.wikimedia.org/wiki/Special:FilePath/Ducreux1.jpg,,,,,,1802-07-24,592
http://www.wikidata.org/entity/Q1379485,Louis Béroud,Lyon,"48.856577777, 2.351827777","4.841388888,45.758888888",http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20Beroud%20photo.jpg,,,,,,1930-10-09,593
http://www.wikidata.org/entity/Q1383440,Alexis Simon Belle,Paris,"39.953055555, -75.163333333","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Alexis%20Simon%20Belle%2C%20self%20portrait.JPG,,,,,,1734-11-21,594
http://www.wikidata.org/entity/Q1386234,Nöel-Nicolas Coypel,Paris,"43.771388888, 11.254166666","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Noel-Nicolas%20Coypel%20by%20Lemoyne.jpg,,,,,,1734-12-14,595
http://www.wikidata.org/entity/Q1386674,Jaime Sabartés,Barcelona,"48.856577777, 2.351827777","2.176944444,41.3825",http://commons.wikimedia.org/wiki/Special:FilePath/Jaime%20%28Haime%29%20Sabartes%20y%20Gual%201913.png,,,,,,1968-02-13,596
http://www.wikidata.org/entity/Q1392588,Claude-Henri Watelet,Paris,"51.216666666, 4.4","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste%20Greuze%20-%20Claude%20Watelet%20%281765%29.jpg,,,,,,1786-01-12,597
http://www.wikidata.org/entity/Q1394353,Tadeusz Makowski,Oświęcim,"48.856577777, 2.351827777","19.233333333,50.033333333",http://commons.wikimedia.org/wiki/Special:FilePath/Autoportret%20-%20Tadeusz%20Makowski.jpg,,,,,,1932-11-01,598
http://www.wikidata.org/entity/Q1396313,Hortense Haudebourt-Lescot,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Hortense%20Haudebourt-Lescot.jpg,,,,,,1845-01-02,599
http://www.wikidata.org/entity/Q1399335,Louis-Nicolas Ménard,Paris,"38.698333333, -0.473611111","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20M%C3%A9nard%20par%20Ren%C3%A9%20M%C3%A9nard.jpg,,,,,,1901-02-09,600
http://www.wikidata.org/entity/Q1399554,Ramon Pichot,Barcelona,"48.856577777, 2.351827777","2.176944444,41.3825",http://commons.wikimedia.org/wiki/Special:FilePath/Ramon%20Casas%20-%20MNAC-%20Ramon%20Pichot-%20027316-D%20006474.jpg,,,,,,1925-03-01,601
http://www.wikidata.org/entity/Q1400174,Louis Dupré,Versailles,"51.507222222, -0.1275","2.134166666,48.804722222",http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20Dupr%C3%A9%20self-portrait.jpg,,,,,,1837-10-12,602
http://www.wikidata.org/entity/Q1406530,Fernand Piet,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Portait%20of%20the%20french%20Impressionist%20Fernand%20Piet.jpg,,http://commons.wikimedia.org/wiki/Special:FilePath/Signature%20fernand.jpg,,,,1942-02-24,603
http://www.wikidata.org/entity/Q1406566,Fernande Barrey,Saint-Valery-sur-Somme,"45.758888888, 4.841388888","1.629444444,50.188333333",http://commons.wikimedia.org/wiki/Special:FilePath/Agelou25.jpg,,,,,,1960-07-14,604
http://www.wikidata.org/entity/Q1427707,Hyacinthe Collin de Vermont,Versailles,"49.354166666, 0.513888888","2.134166666,48.804722222",http://commons.wikimedia.org/wiki/Special:FilePath/Collin%20de%20Vermont%20%28Versailles%29.jpg,,,,,,1761-02-16,605
http://www.wikidata.org/entity/Q1448501,Franz Peter Kymli,Mannheim,"43.923333333, 5.405555555","8.463055555,49.483611111",http://commons.wikimedia.org/wiki/Special:FilePath/Kymli%20J%C3%A4ger.jpg,,,,,,1813-01-01,606
http://www.wikidata.org/entity/Q1450980,Henry Somm,Rouen,"43.771388888, 11.254166666","1.1025,49.443055555",http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Somm.jpg,,,,,,1907-03-14,607
http://www.wikidata.org/entity/Q1455738,Manuel Orazi,Rome,"49.443055555, 1.1025","12.482777777,41.893055555",http://commons.wikimedia.org/wiki/Special:FilePath/Manuel%20Orazi%20-%20L%27Atlantide.jpg,,http://commons.wikimedia.org/wiki/Special:FilePath/Orazi%20monogrammes.jpg,,,,1934-01-01,608
http://www.wikidata.org/entity/Q1455738,Manuel Orazi,Rome,"45.066666666, 7.7","12.482777777,41.893055555",http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20moderne%20advertisement.jpg,,http://commons.wikimedia.org/wiki/Special:FilePath/Orazi%20monogrammes.jpg,,,,1934-01-01,609
http://www.wikidata.org/entity/Q1455738,Manuel Orazi,Rome,"48.86688, 2.34047","12.482777777,41.893055555",http://commons.wikimedia.org/wiki/Special:FilePath/Job%20advertisment%20Orazi.jpg,,http://commons.wikimedia.org/wiki/Special:FilePath/Orazi%20monogrammes.jpg,,,,1934-01-01,610
http://www.wikidata.org/entity/Q1459212,Ludwig Rullmann,Bremen,"49.016666666, 8.4","8.79063,53.08891",http://commons.wikimedia.org/wiki/Special:FilePath/Ludwig%20Rullmann%20-%20between%201780%20and%201785.jpg,,,,,,1822-01-01,611
http://www.wikidata.org/entity/Q1459212,Ludwig Rullmann,Bremen,"47.49, 3.908333333","8.79063,53.08891",http://commons.wikimedia.org/wiki/Special:FilePath/Ludwig%20Rullmann%20-%20between%201780%20and%201785.jpg,,,,,,1820-01-01,612
http://www.wikidata.org/entity/Q1459212,Ludwig Rullmann,Bremen,"48.856577777, 2.351827777","8.808888888,53.076944444",http://commons.wikimedia.org/wiki/Special:FilePath/Ludwig%20Rullmann%20-%20between%201780%20and%201785.jpg,,,,,,1822-01-01,613
http://www.wikidata.org/entity/Q1459212,Ludwig Rullmann,Bremen,"48.856577777, 2.351827777","8.808888888,53.076944444",http://commons.wikimedia.org/wiki/Special:FilePath/Ludwig%20Rullmann%20-%20between%201780%20and%201785.jpg,,,,,,1820-01-01,614
http://www.wikidata.org/entity/Q1479447,Félix Buhot,Valognes,"48.856577777, 2.351827777","-1.469166666,49.509166666",http://commons.wikimedia.org/wiki/Special:FilePath/Felix%20Buhot01.jpg,,,,,,1898-04-26,615
http://www.wikidata.org/entity/Q1508923,Sem,Périgueux,"46.485722, 30.743444","0.718055555,45.184166666",http://commons.wikimedia.org/wiki/Special:FilePath/M.%20Sem.jpg,,,,,,1934-11-26,616
http://www.wikidata.org/entity/Q1543513,Jules Eugène Lenepveu,Angers,"46.47747, 30.73262","-0.555555555,47.472777777",http://commons.wikimedia.org/wiki/Special:FilePath/JULES%20EUGENE%20LENEPVEU%20%281819-1898%29.jpg,,,,,,1898-10-16,617
http://www.wikidata.org/entity/Q1553935,Guillaume Voiriot,Paris,"48.771666666, 5.167222222","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Guillaume%20Voiriot.jpg,,,,,,1799-11-30,618
